LNEC Test File eXtractor

File: Elcentro_2.DRV

Created in: 2025-07-15 11:37:47.429604

Number of channels: 3

Name:	DispT	DispL	DispV
Type:	Displacement	Displacement	Displacement
Unit:	m	m	m
No. of Samples:	6000	6000	6000
Time step [s]:	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	29.995	29.995	29.995
Data:
DispT	DispL	DispV
-0.00013442945715750855	-5.8762291815465974e-05	0.0
-3.8134778573710756e-05	-0.0008062891609934167	0.0
3.915437134223224e-05	-0.0011639575194517663	0.0
7.969949916698921e-05	-0.0010638103790834284	0.0
7.969949916698921e-05	-0.0006274549817642419	0.0
5.1824723787468786e-05	-9.810581124588443e-05	0.0
2.1415877918901057e-05	0.00027744596513538266	0.0
4.944419740093535e-06	0.0003597096875808031	0.0
1.1279595962711813e-05	0.00016478043222100254	0.0
3.662030085318492e-05	-0.00016963948293755436	0.0
6.829618196627631e-05	-0.000455774169704234	0.0
9.110281636770211e-05	-0.0005630746772417389	0.0
9.99720630793677e-05	-0.000462927536873401	0.0
9.363688685674942e-05	-0.000250114863590683	0.0
8.350060490056018e-05	-5.160892464629898e-05	0.0
7.843246392246556e-05	1.9924747045370938e-05	0.0
8.730171063413114e-05	-6.591565898463296e-05	0.0
0.00010884130979103329	-0.0002536915471752665	0.0
0.00013544904992603005	-0.0004361024099890248	0.0
0.0001595227195719795	-0.0005219428160190287	0.0
0.00017346010726173973	-0.0004790226130040268	0.0
0.0001772612129953107	-0.0003538386875436044	0.0
0.0001772612129953107	-0.0002268664202908903	0.0
0.000179795283484358	-0.00018215787548359657	0.0
0.0001911986006850709	-0.00024296149642151602	0.0
0.00021147116459744938	-0.0003806638144279806	0.0
0.00023807890473244615	-0.0005183661324344452	0.0
0.0002634196096229193	-0.0005898998041261152	0.0
0.0002849592087798214	-0.0005702280444109059	0.0
0.0002963625259805343	-0.000484387638380902	0.0
0.0003064988079367236	-0.00039318220697402283	0.0
0.0003166350898929128	-0.0003609920547127714	0.0
0.0003331065480717203	-0.00041464230848152386	0.0
0.00035591318247314615	-0.000527307841395904	0.0
0.00038378795785266656	-0.000647126741479451	0.0
0.00041166273323218697	-0.0007150837295865375	0.0
0.0004332023323890891	-0.0007079303624173705	0.0
0.00045220786105694394	-0.000647126741479451	0.0
0.00046867931923575144	-0.0005791697533723646	0.0
0.00048768484790360627	-0.0005559213100725719	0.0
0.000510491482305032	-0.0006024181966721574	0.0
0.0005383662576845525	-0.0007007769952482035	0.0
0.0005700421387976438	-0.0008062891609934167	0.0
0.000599183949421688	-0.0008742461491005031	0.0
0.0006283257600457321	-0.0008778228326850866	0.0
0.0006511323944471579	-0.0008366909714623764	0.0
0.0006739390288485837	-0.0007848290594859157	0.0
0.0006967456632500094	-0.0007705223251475816	0.0
0.0007258874738740535	-0.0008116541863702919	0.0
0.0007575633549871449	-0.0008974945924002959	0.0
0.0007930403418338072	-0.0009940650491840502	0.0
0.0008285173286804696	-0.001058445353706553	0.0
0.000860193209793561	-0.001072752088044887	0.0
0.0008893350204176051	-0.0010441386193682193	0.0
0.0009172097957971255	-0.001010160125314676	0.0
0.0009463516064211696	-0.0010047950999378006	0.0
0.0009792945227787846	-0.001045926961160511	0.0
0.0010160385448699707	-0.0011264023418136395	0.0
0.0010553166374502039	-0.0012158194314282268	0.0
0.0010945947300304373	-0.001278411394158438	0.0
0.001132605787366147	-0.0012980831538736473	0.0
0.0011680827742128093	-0.0012801997359507297	0.0
0.0012010256905704245	-0.0012569512926509372	0.0
0.0012377697126616104	-0.001258739634443229	0.0
0.00127578076999732	-0.001301659837458231	0.0
0.001316325897822077	-0.0013767701927344842	0.0
0.0013594050961358813	-0.0014626105987644881	0.0
0.0014037513296942092	-0.0015252025614946993	0.0
0.00144556349276349	-0.001550239346586784	0.0
0.0014848415853437231	-0.0015412976376253252	0.0
0.00152538671316848	-0.0015305675868715746	0.0
0.0015684659114822846	-0.00153593261224845	0.0
0.0016128121450406123	-0.0015806411570557434	0.0
0.0016596924490879877	-0.0016557515123319972	0.0
0.0017078397883798866	-0.0017362268929851257	0.0
0.001754720092427262	-0.001797030513923045	0.0
0.0017990663259855896	-0.0018238556408074211	0.0
0.0018421455242993942	-0.0018220672990151294	0.0
0.001886491757857722	-0.001818490615430546	0.0
0.0019346390971496207	-0.0018327973497688798	0.0
0.001985320506930567	-0.0018810825781607572	0.0
0.002037268951956037	-0.0019579812752293026	0.0
0.0020917514674705542	-0.002038456655882431	0.0
0.0021424328772515003	-0.002101048618612642	0.0
0.0021931142870324468	-0.0021296620872893104	0.0
0.0022425286615688693	-0.0021296620872893104	0.0
0.0022906760008607682	-0.0021278737454970185	0.0
0.0023413574106417143	-0.0021421804798353525	0.0
0.0023983739966452785	-0.002188677366434938	0.0
0.0024591916883824143	-0.002263787721711191	0.0
0.0025200093801195497	-0.00234426310236432	0.0
0.0025795600366121615	-0.002406855065094531	0.0
0.002635309587371202	-0.0024390452173557826	0.0
0.0026872580323966722	-0.00244619858452495	0.0
0.002740473512666666	-0.0024479869263172413	0.0
0.0027936889929366594	-0.0024658703442401587	0.0
